sim_id,aic_mc,delta_aic
375,105.23229599900237,1.707515625408675
376,103.9715879057365,0.4468075321427989
377,105.49132659040545,1.96654621681175
378,100.5616339439278,-2.9631464296658976
379,104.96857277879067,1.443792405196973
380,103.17514596053974,-0.3496344130539626
381,104.25165519577418,0.726874822180477
382,103.78228933456904,0.25750896097534337
383,105.25936547800676,1.734585104413057
384,94.55421881079486,-8.970561562798835
385,104.68201468660924,1.157234313015536
386,104.10592157059997,0.581141197006275
387,99.44831532873404,-4.07646504485966
388,102.54637211595984,-0.9784082576338591
389,102.56352492643434,-0.9612554471593597
390,103.08514928607934,-0.439631087514357
391,103.0303471952792,-0.4944331783144946
392,104.88490153087541,1.3601211572817107
393,105.428617473395,1.9038370998012937
394,105.5206520996688,1.9958717260750944
395,103.86169336004737,0.33691298645366885
396,105.52135573552864,1.9965753619349442
397,102.69584307472111,-0.8289372988725887
398,103.85560616998382,0.33082579639011556
399,105.33532205558409,1.8105416819903866
400,105.52254365326792,1.997763279674217
401,104.22347606235653,0.6986956887628253
402,105.18693338515978,1.662153011566076
403,104.38851729957257,0.8637369259788699
404,104.99441863180787,1.4696382582141752
405,105.12759059211128,1.6028102185175754
406,104.08308025974154,0.5582998861478359
407,100.88421575066067,-2.6405646229330273
408,104.82102938903225,1.2962490154385478
409,105.27178022723854,1.7469998536448372
410,104.37344977965014,0.8486694060564446
411,100.25749827147554,-3.267282102118159
412,105.23728019332403,1.7124998197303256
413,104.87934091992616,1.3545605463324648
414,103.51950011026906,-0.0052802633246358255
415,102.8015779142443,-0.7232024593493946
416,105.10432273140769,1.5795423578139918
417,105.46928127265602,1.9445008990623194
418,105.29575043950754,1.7709700659138434
419,105.38986954431059,1.8650891707168853
420,95.16716698550324,-8.357613388090456
421,105.1624728024248,1.6376924288311017
422,105.52477616831155,1.9999957947178473
423,100.29695266727518,-3.2278277063185215
424,105.05741050460345,1.5326301310097534
425,104.31620488705424,0.7914245134605409
426,101.27482376830984,-2.249956605283856
427,105.52476073914883,1.9999803655551318
428,97.88185650380453,-5.642923869789172
429,102.3354954593278,-1.1892849142658974
430,105.38572008886251,1.8609397152688132
431,105.48434750472646,1.9595671311327578
432,103.60059410798675,0.07581373439305139
433,104.82619873860405,1.301418365010349
434,101.86879767814199,-1.655982695451712
435,104.00238354434494,0.47760317075123737
436,105.19253534255522,1.6677549689615176
437,105.44717703497209,1.9223966613783858
438,104.89796876561249,1.3731883920187897
439,102.87588337303991,-0.648897000553788
440,101.19564590833161,-2.3291344652620865
441,105.52159739351468,1.9968170199209823
442,96.69185089695587,-6.83292947663783
443,105.41971724610057,1.8949368725068751
444,105.36085101637903,1.8360706427853302
445,104.8918592937673,1.3670789201735971
446,105.3844658215328,1.8596854479390998
447,105.52379617822217,1.9990158046284705
448,105.40751232638233,1.8827319527886317
449,101.81428982947486,-1.7104905441188407
450,104.51390763988903,0.989127266295327
451,101.20376758476718,-2.321012788826522
452,95.82458883541905,-7.70019153817465
453,100.89512528289309,-2.6296550907006093
454,104.65564821421529,1.1308678406215904
455,105.09282503370295,1.5680446601092513
456,104.9609115573733,1.4361311837795938
457,105.48269059772494,1.9579102241312398
458,101.51434624836953,-2.0104341252241653
459,104.9548824747812,1.4301021011875008
460,103.92205100452438,0.39727063093067727
461,105.05800409600324,1.533223722409545
462,101.37617116435301,-2.148609209240689
463,103.32018483572928,-0.20459553786442086
464,105.49519099168717,1.9704106180934673
465,105.44739592353669,1.9226155499429893
466,101.88593370590526,-1.6388466676884406
467,104.37029368418695,0.8455133105932475
468,105.32850923673452,1.8037288631408188
469,104.5060109335269,0.981230559933195
470,97.21884407693538,-6.305936296658317
471,101.8591826288929,-1.6655977447008041
472,97.34813097649705,-6.176649397096654
473,98.72557356816262,-4.7992068054310835
474,102.0584757465576,-1.466304627036095
475,105.08876346063671,1.5639830870430131
476,105.52252705519888,1.9977466816051788
477,105.47197709888957,1.9471967252958677
478,105.49725321189452,1.972472838300817
479,104.5983739235041,1.0735935499103988
480,104.09715184585167,0.57237147225797
481,104.82202282833047,1.2972424547367751
482,103.59168472566893,0.06690435207522683
483,104.49641930866825,0.9716389350745516
484,105.19108874440063,1.6663083708069308
485,105.09181054499481,1.5670301714011146
486,102.47674447218408,-1.0480359014096194
487,102.764235041247,-0.7605453323466946
488,105.52333951546329,1.9985591418695918
489,104.6186809053263,1.0939005317326007
490,103.84418784996855,0.3194074763748489
491,104.51690004443664,0.9921196708429392
492,105.41101636063799,1.8862359870442873
493,91.07834922951429,-12.446431144079412
494,105.24981608790064,1.7250357143069408
495,105.45168856131635,1.9269081877226455
496,105.0951219919639,1.5703416183701933
497,105.25127642378041,1.7264960501867108
498,100.75792863565772,-2.76685173793598
499,104.96853052014708,1.4437501465533842
